audio_file|text
0005/Happy/0005_000706.wav|我喜欢“北京欢迎你”。
0018/Happy/0018_001027.wav|It's part of my secret.
0002/Happy/0002_001029.wav|但是有时夏天比其它季节更迷人。
0005/Happy/0005_000777.wav|奏婚礼进行曲了，他们过来了。
0017/Happy/0017_000830.wav|And would spoil my joke.
0014/Happy/0014_000788.wav|In my opinion that-is a good idea!
0008/Happy/0008_000888.wav|以后我要经常来这儿爬山。
0018/Happy/0018_000918.wav|I'll send for Tom to my boudoir.
0001/Happy/0001_000821.wav|那你就离市区很远了。
0012/Happy/0012_000866.wav|They ate beef at the butcher shop.
0007/Happy/0007_000980.wav|绝对不可以走到湖的中央。
0012/Happy/0012_000730.wav|Must a name mean something?
0011/Happy/0011_000718.wav|Then sadly it is much farther.
0018/Happy/0018_000988.wav|She has felt shy of it.
0014/Happy/0014_000843.wav|Pussy can sit by the fire and sing.
0018/Happy/0018_000706.wav|Andy what's the gyre and to gimble.
0004/Happy/0004_000948.wav|我不怎么在乎这个店有没有名。
0013/Happy/0013_000944.wav|Off for the prison ship.
0019/Happy/0019_000952.wav|I am run off my feet.
0013/Happy/0013_000848.wav|And on the top of them, came Winnie, the cute bear.
0004/Happy/0004_001034.wav|我曾经养过，我太高兴了。
0017/Happy/0017_000812.wav|Clown, to call him joey.
0016/Happy/0016_000937.wav|What would they do at the end of the year?
0014/Happy/0014_001046.wav|I am going to back home.
0007/Happy/0007_000991.wav|在法国南部，气候常年舒适宜人。
0009/Happy/0009_000961.wav|这可真不像是场英超比赛。
0016/Happy/0016_000866.wav|They ate beef at the butcher shop.
0002/Happy/0002_000965.wav|我必须再次感谢您的慷慨相助。
0007/Happy/0007_000717.wav|很快你上大学就用得到了。
0007/Happy/0007_001026.wav|这么多笑话，一天讲不完！
0018/Happy/0018_000716.wav|Mister share man, I move for a division.
0003/Happy/0003_001041.wav|我会在你的脸上画鬼脸。
0018/Happy/0018_000737.wav|I think it'll encourage me.
0011/Happy/0011_000730.wav|Must a name mean something?
0003/Happy/0003_000922.wav|我的老朋友汉森就住在伦敦。
0018/Happy/0018_000893.wav|Please hire me after you.
0009/Happy/0009_000766.wav|我们可以去钓鱼、聊天还有野营。
0010/Happy/0010_000921.wav|我非常支持人们走进太空。
0015/Happy/0015_000959.wav|The song is called Ways and Means.
0005/Happy/0005_000903.wav|希望我有一天也可以去那里。
0015/Happy/0015_000903.wav|I was not grabbed.
0008/Happy/0008_001041.wav|我会在你的脸上画鬼脸。
0013/Happy/0013_001000.wav|Six was half way down the room.
0012/Happy/0012_000998.wav|She come back to the valley.
0001/Happy/0001_000846.wav|现在，我仍然有点紧张。
0002/Happy/0002_000867.wav|太妙了，我想换一些日元。
0015/Happy/0015_000778.wav|The art quite safe with me.
0012/Happy/0012_000841.wav|Can I lodge here tonight?
0019/Happy/0019_000739.wav|Our thanks to God's oath.
0003/Happy/0003_000935.wav|我爱运动，但是对篮球玩得不多。
0016/Happy/0016_001046.wav|I am going to back home.
0018/Happy/0018_000838.wav|But one requires the explorer to furnish proofs.
0012/Happy/0012_000872.wav|I shall say good bye.
0015/Happy/0015_000921.wav|I am a selfish sinner.
0005/Happy/0005_000939.wav|食物也很美味，更不用提价钱了。
0013/Happy/0013_000798.wav|Said the witch.
0010/Happy/0010_000717.wav|很快你上大学就用得到了。
0005/Happy/0005_000864.wav|我曾在一家船运公司里面做过六年。
0015/Happy/0015_000918.wav|I'll send for Tom to my boudoir.
0002/Happy/0002_001040.wav|每天晚上跟你互道晚安真幸福。
0018/Happy/0018_000757.wav|Hannibal come to see you.
0014/Happy/0014_000907.wav|What am I, I'm a racer, son of god.
0008/Happy/0008_000858.wav|我的性格就是冷静并且客观。
0005/Happy/0005_000759.wav|只要是我能玩好的，我都喜欢。
0019/Happy/0019_000818.wav|Look out! said Alice.
0020/Happy/0020_000830.wav|And would spoil my joke.
0012/Happy/0012_000896.wav|Clear are your eyes and bright your breath!
0008/Happy/0008_001030.wav|我们相处得很好，仅此而已。
0012/Happy/0012_000771.wav|She was born on april nineteen forty three.
0019/Happy/0019_000932.wav|Will call her Lili, for short.
0004/Happy/0004_001027.wav|我讨厌吃醋，偶是不懂，你懂。
0006/Happy/0006_001013.wav|旅行结束后我将休息一段时间。
0018/Happy/0018_000942.wav|Give me your hand or I will cry harder than before.
0020/Happy/0020_000759.wav|Zero four three a silver shilling is journey.
0012/Happy/0012_000882.wav|Age forty five if a day a lie.
0014/Happy/0014_000824.wav|You know, answers to the name of Tom's son.
0012/Happy/0012_000973.wav|I'd just as soon swim your way as others do.
0018/Happy/0018_000843.wav|Pussy can sit by the fire and sing.
0019/Happy/0019_000808.wav|The squire himself showed perfect.
0015/Happy/0015_000945.wav|Do you think it's a woozle?
0017/Happy/0017_000950.wav|Her kind and firm glance.
0001/Happy/0001_000747.wav|这是台湾地区最大的动物园。
0005/Happy/0005_000817.wav|快点起床，我在公寓门口等你。
0010/Happy/0010_000870.wav|这样你就有时间挥拍打球了。
0011/Happy/0011_000833.wav|I smell the breath of an English.
0016/Happy/0016_000890.wav|And they were sandy yellow brownish all over.
0019/Happy/0019_001030.wav|She keeps saying I'm hers.
0019/Happy/0019_000761.wav|Midyear is day, shire year.
0009/Happy/0009_000801.wav|很快，车就可自动开了。
0007/Happy/0007_000957.wav|这是我在旅游第四天拍的。
0011/Happy/0011_000703.wav|That I owe my thanks to you.
0008/Happy/0008_000806.wav|做不了什么，通常我会保持沉默。
0002/Happy/0002_000968.wav|谁都有烦的时候。
0002/Happy/0002_000721.wav|已经播至该专辑最后一个声音。
0001/Happy/0001_000990.wav|还有聊天记录。
0018/Happy/0018_000797.wav|Confess that you opened the thirteenth door.
0017/Happy/0017_000949.wav|You may imagine how I gape.
0001/Happy/0001_000742.wav|我会暖被窝了，逗你的。
0006/Happy/0006_000867.wav|太妙了，我想换一些日元。
0010/Happy/0010_000903.wav|希望我有一天也可以去那里。
0013/Happy/0013_000995.wav|I know how to obey orders.
0015/Happy/0015_000770.wav|Tom now let our arrows fly!
0008/Happy/0008_000786.wav|真想不到，游泳竟有如此多的好处，
0019/Happy/0019_000894.wav|Yes, I miss her.
0007/Happy/0007_000943.wav|那样的话你应该穿讲究一点。
0012/Happy/0012_000775.wav|I'd far rather go without them than eat them!
0010/Happy/0010_000826.wav|不是，他住在沃斯盾的老房子里。
0015/Happy/0015_000728.wav|She had said, so that one could keep up a conversation!
0011/Happy/0011_000860.wav|Kitty, can you play chess?
0014/Happy/0014_000798.wav|Said the witch.
0004/Happy/0004_000961.wav|这可真不像是场英超比赛。
0012/Happy/0012_000852.wav|Guilty for what do you rule?
0002/Happy/0002_000777.wav|奏婚礼进行曲了，他们过来了。
0005/Happy/0005_000940.wav|大约一个小时左右。
0015/Happy/0015_000776.wav|The hag looked in the stove.
0019/Happy/0019_000784.wav|By hook or by crook.
0004/Happy/0004_000704.wav|不管怎么说主队好象是志在夺魁。
0015/Happy/0015_000804.wav|Here am i whom you seek.
0011/Happy/0011_000813.wav|Mister lawson saw george last night.
0012/Happy/0012_001007.wav|I owe them five hundred dollars.
0001/Happy/0001_001025.wav|尽管提意见，我会改正的。
0015/Happy/0015_000932.wav|Will call her Lili, for short.
0012/Happy/0012_000860.wav|Kitty, can you play chess?
0003/Happy/0003_001045.wav|别总是闲着，找点事情干。
0008/Happy/0008_000925.wav|差不多，我们俩都很热情随和。
0011/Happy/0011_000806.wav|I guess it's a choice feast.
0009/Happy/0009_000787.wav|是没什么但挺别扭的。
0002/Happy/0002_000908.wav|你可以在那儿呆上至少一整天。
0011/Happy/0011_000753.wav|He was still in the forest!
0018/Happy/0018_000851.wav|All the way to China is home.
0009/Happy/0009_000725.wav|我觉得并不是非要有特别的品质。
0006/Happy/0006_000745.wav|我知道人生并不总是一帆风顺，
0015/Happy/0015_000933.wav|Why should i care though David's lips were twitching?
0020/Happy/0020_000881.wav|First, issue a reward.
0003/Happy/0003_000764.wav|我告退了，晚上回去拍给你。
0012/Happy/0012_000942.wav|Give me your hand or I will cry harder than before.
0001/Happy/0001_000994.wav|我是银灰色的，我都被你说饿了。
0006/Happy/0006_000751.wav|没关系，也许他老婆会泄露秘密！
0017/Happy/0017_000723.wav|I thought you meant how old are you?
0003/Happy/0003_001044.wav|很漂亮，不过人多拥挤。
0003/Happy/0003_000779.wav|人们当然都叫他“奥林匹克之父”。
0005/Happy/0005_000798.wav|我只会斗斗地主什么的。
0014/Happy/0014_000769.wav|Not much use is it, sam?
0014/Happy/0014_000982.wav|Alice I won't forget it again.
0008/Happy/0008_000725.wav|我觉得并不是非要有特别的品质。
0011/Happy/0011_001036.wav|Over them swooped the eagles.
0008/Happy/0008_000956.wav|陪你度过这漫长的黑夜。
0010/Happy/0010_000793.wav|别不好意思。再多吃些鸡肉。
0017/Happy/0017_000759.wav|Zero four three a silver shilling is journey.
0010/Happy/0010_000993.wav|振作点儿，我看了屏幕显示！
0016/Happy/0016_000751.wav|Said the American to Chinese.
0019/Happy/0019_000926.wav|And the next day. Nurse will be released.
0006/Happy/0006_000909.wav|对不起我把咖啡洒在桌布上了。
0016/Happy/0016_001016.wav|A thief in the night.
0013/Happy/0013_000821.wav|Finn and the fairy shoemaker.
0006/Happy/0006_001043.wav|许多白领都参加到这个游戏里面，
0003/Happy/0003_000945.wav|贾尼斯突然兴奋地大叫起来。
0012/Happy/0012_000936.wav|How rash you are!
0018/Happy/0018_000817.wav|They were children of mine.
0009/Happy/0009_000989.wav|不会，不过我很喜欢单板滑雪。
0008/Happy/0008_000907.wav|我是萌萌哒，你是呆呆哒。
0010/Happy/0010_000899.wav|我喜欢你的干净整洁，阳光开朗。
0019/Happy/0019_001031.wav|She'll be feverish after so much thinking.
0018/Happy/0018_000798.wav|Said the witch.
0018/Happy/0018_000713.wav|I have bunburyed all over goat on two separate occasions.
0019/Happy/0019_000892.wav|I have had to grow old.
0013/Happy/0013_000942.wav|Give me your hand or I will cry harder than before.
0004/Happy/0004_001002.wav|我希望你能和我一起想派对点子。
0003/Happy/0003_000715.wav|我特别喜欢网球和登山。
0019/Happy/0019_000913.wav|Let it give us a chance, my precious.
0018/Happy/0018_000977.wav|The end part is fish mouth.
0009/Happy/0009_000937.wav|雪下得真大，带着我去购物。
0014/Happy/0014_000793.wav|To buy two pork chops.
0017/Happy/0017_000977.wav|The end part is fish mouth.
0006/Happy/0006_000747.wav|这是台湾地区最大的动物园。
0016/Happy/0016_000942.wav|Give me your hand or I will cry harder than before.
0004/Happy/0004_000852.wav|小心脚下。人行道上有个坑。
0016/Happy/0016_000827.wav|Cos I know I had some honey.
0015/Happy/0015_000818.wav|Look out! said Alice.
0007/Happy/0007_001020.wav|谢谢你来这里，告诉我详细一些。
0006/Happy/0006_000985.wav|自己保重，记得要常联系。
0012/Happy/0012_000832.wav|I thank you for this mercy!
0005/Happy/0005_000800.wav|就经常去我们宿舍附近的酒吧。
0002/Happy/0002_000799.wav|得了吧，别这么胆小啦。
0018/Happy/0018_000868.wav|I said you looked like an egg, sir.
0011/Happy/0011_000800.wav|Well anyhow it didn't rain, he said.
0007/Happy/0007_000758.wav|让人看上去就感到宽广，气魄非凡。
0020/Happy/0020_000714.wav|Annie please please don't hurt me!
0006/Happy/0006_000887.wav|我们一起为他办个惊喜派对。
0007/Happy/0007_000766.wav|我们可以去钓鱼、聊天还有野营。
0017/Happy/0017_000718.wav|Then sadly it is much further.
0010/Happy/0010_000750.wav|每次叫我都不给红包，不开心。
0018/Happy/0018_000840.wav|What an impetuous boy he is!
0015/Happy/0015_001035.wav|But things haven't change yet.
0009/Happy/0009_001050.wav|是很难听的脏话，主人可别学了。
0017/Happy/0017_000848.wav|And on the top of them, came Winnie, the cute bear.
0017/Happy/0017_000729.wav|Rat came and replied on the leaves.
0016/Happy/0016_000832.wav|I thank you for this mercy!
0013/Happy/0013_000857.wav|Blackbird, and Jay.
0017/Happy/0017_000707.wav|I'm as bad as I can be.
0015/Happy/0015_000764.wav|And we are so thirsty!
0009/Happy/0009_000939.wav|食物也很美味，更不用提价钱了。
0006/Happy/0006_001005.wav|我支持你。它是需要重做。
0014/Happy/0014_000892.wav|I have had to grow old.
0001/Happy/0001_000895.wav|我以为你们国家的人都是麻将高手。
0002/Happy/0002_000755.wav|它实际会形成一氧化碳，
0012/Happy/0012_000794.wav|They found a cow grazing in a field.
0010/Happy/0010_000828.wav|这些颜色也不太适合你。
0005/Happy/0005_000717.wav|很快你上大学就用得到了。
0010/Happy/0010_000794.wav|很神奇的样子，我搞不懂为什么。
0019/Happy/0019_000767.wav|I suppose no, it doesn't!
0016/Happy/0016_001017.wav|At length they came to a sharp bend.
0013/Happy/0013_000783.wav|Be off now as quick as you may!
0001/Happy/0001_000954.wav|我没有忽悠你，机器人不会忽悠。
0013/Happy/0013_001020.wav|Goat Billy asked the old chinese guy.
0014/Happy/0014_000832.wav|I thank you for this mercy!
0020/Happy/0020_000873.wav|He searched through the box.
0005/Happy/0005_000747.wav|这是台湾地区最大的动物园。
0007/Happy/0007_000768.wav|我应该给女朋友买玫瑰花的。
0014/Happy/0014_001022.wav|A special pot too.
0015/Happy/0015_000794.wav|They found a cow grazing in a field.
0005/Happy/0005_000781.wav|这个镇上所有的人都喜欢扯闲话。
0015/Happy/0015_000810.wav|Act drop second act scene.
0019/Happy/0019_000950.wav|Her kind and firm glance.
0008/Happy/0008_000880.wav|冬天雨非常多。我不喜欢雨天。
0009/Happy/0009_000907.wav|我是萌萌哒，你是呆呆哒。
0019/Happy/0019_000977.wav|The end part is fish mouth.
0009/Happy/0009_000778.wav|它们的设计外形小巧，可单手操作。
0009/Happy/0009_001000.wav|这个我相信，我是登山爱好者。
0002/Happy/0002_000974.wav|只要不违法，我还是想留下它。
0006/Happy/0006_000980.wav|绝对不可以走到湖的中央。
0002/Happy/0002_000990.wav|还有聊天记录。
0004/Happy/0004_000723.wav|做一些好吃的促进宝宝的食欲。
0017/Happy/0017_000983.wav|They had been named Tom and Jerry.
0005/Happy/0005_000705.wav|我们乘船漂游了三峡，真是刺激。
0001/Happy/0001_000837.wav|也许能帮助你把事情弄清楚。
0009/Happy/0009_000902.wav|那就一会再说，我好害怕。
0001/Happy/0001_000744.wav|比方说，“华尔街日报”就很好。
0014/Happy/0014_000963.wav|She said in subdued voice.
0017/Happy/0017_000884.wav|We have been fine, haven't we?
0018/Happy/0018_000920.wav|Her paw went into your eye?
0008/Happy/0008_000746.wav|我们可以轮流开车。
0009/Happy/0009_000734.wav|那是马特，他肯定很勇敢。
0016/Happy/0016_000873.wav|He searched through the box.
0009/Happy/0009_000733.wav|我是青蛙，不用冬眠的。
0011/Happy/0011_000984.wav|Chapter eighteen, the return journey.
0013/Happy/0013_000845.wav|Reed by the living pool!
0007/Happy/0007_000753.wav|我肯定会的，那以后我不问了。
0005/Happy/0005_000887.wav|我们一起为他办个惊喜派对。
0013/Happy/0013_001046.wav|I am going to back home.
0001/Happy/0001_000886.wav|软妹子生气会说：讨厌，不理你啦。
0017/Happy/0017_000901.wav|A lady, is on Alice's lap!
0019/Happy/0019_000929.wav|The first year they sowed rye.
0005/Happy/0005_001023.wav|他对谁都那么友好。
0007/Happy/0007_001043.wav|许多白领都参加到这个游戏里面，
0018/Happy/0018_000746.wav|They'd never know I'd regular ran away.
0015/Happy/0015_000897.wav|Fur flew through the air, teeth gnashed.
0003/Happy/0003_000836.wav|我喜欢几乎所有的运动，
0019/Happy/0019_000726.wav|Let's make the noise a snake.
0007/Happy/0007_000754.wav|我是基于人工智能系统被创造的。
0002/Happy/0002_000937.wav|雪下得真大，带着我去购物。
0011/Happy/0011_000825.wav|To catch that bulrush root with my paw!
0006/Happy/0006_000863.wav|我还不知道你认识弗兰克。
0011/Happy/0011_000992.wav|She has a high voice.
0002/Happy/0002_000950.wav|我不用转头，不需要脖子。
0004/Happy/0004_000768.wav|我应该给女朋友买玫瑰花的。
0010/Happy/0010_000864.wav|我曾在一家船运公司里面做过六年。
0015/Happy/0015_000899.wav|Captain Tom receives an angry letter.
0003/Happy/0003_000915.wav|拜拜，明天要再来和小可爱聊天。
0015/Happy/0015_000726.wav|Let's make the noise a snake.
0002/Happy/0002_000845.wav|听大自然的声响，就像听音乐一样！
0018/Happy/0018_000921.wav|I am a selfish sinner.
0013/Happy/0013_000722.wav|And what are doves. And what are doves.
0013/Happy/0013_000906.wav|Still you owe it a duty.
0002/Happy/0002_000983.wav|我想所有中国人都会打乒乓球。
0013/Happy/0013_000833.wav|I smell the breath of an English.
0020/Happy/0020_000773.wav|how suspicious this fox.
0017/Happy/0017_001015.wav|It's to say how do you do with Tom's answer.
0014/Happy/0014_001031.wav|She'll be feverish after so much thinking.
0008/Happy/0008_000830.wav|我的希望是工作到倒下的那一天。
0008/Happy/0008_000928.wav|好的。新的音乐厅有一场音乐会。
0016/Happy/0016_001050.wav|Do you have anything in mind?
0006/Happy/0006_000760.wav|坐地铁只需要大约二十分钟。
0014/Happy/0014_000718.wav|Then sadly it is much farther.
0001/Happy/0001_000848.wav|有事记得喊我。
0009/Happy/0009_000832.wav|是你最牵挂的那个女人。
0011/Happy/0011_000863.wav|How they went to the mountains to eat nuts.
0011/Happy/0011_000712.wav|Her shoes were like fishes.
0016/Happy/0016_001003.wav|I am loath to see him go.
0012/Happy/0012_000934.wav|Hurry up, hurry up!
0013/Happy/0013_000921.wav|I am a selfish sinner.
0018/Happy/0018_000973.wav|I'd just as soon swim your way as others do.
0015/Happy/0015_001047.wav|What are you waiting for? man.
0019/Happy/0019_000789.wav|Let go of my top knot.
0014/Happy/0014_000875.wav|All this have we won by our labour.
0008/Happy/0008_000883.wav|你绝对猜不到她准备要孩子了。
0018/Happy/0018_000905.wav|Fear neither root nor sprout!
0011/Happy/0011_000815.wav|He might call it, for example.
0020/Happy/0020_000932.wav|Will call her Lily, for short.
0010/Happy/0010_000961.wav|这可真不像是场英超比赛。
0003/Happy/0003_000907.wav|我是萌萌哒，你是呆呆哒。
0005/Happy/0005_000745.wav|我知道人生并不总是一帆风顺，
0006/Happy/0006_000761.wav|下个月我姐姐要结婚了。
0018/Happy/0018_001025.wav|She has no place for hot pepper .
0003/Happy/0003_000997.wav|三个，两个儿子一个女儿。
0020/Happy/0020_000751.wav|Said the American to Chinese.
0015/Happy/0015_000920.wav|Her paw went into your eye?
0001/Happy/0001_000839.wav|他们的配合值得我们学习
0007/Happy/0007_000890.wav|上海现在是下午四点三十六分。
0011/Happy/0011_000919.wav|But the tune isn't his own invention.
0019/Happy/0019_001008.wav|Perhaps you think that is a queer title for this chapter.
0019/Happy/0019_000832.wav|I thank you for this mercy!
0004/Happy/0004_000938.wav|我不这么认为。我们沿着小溪走。
0004/Happy/0004_001013.wav|旅行结束后我将休息一段时间。
0003/Happy/0003_000759.wav|只要是我能玩好的，我都喜欢。
0002/Happy/0002_000798.wav|我只会斗斗地主什么的。
0011/Happy/0011_000820.wav|Our King George is labourers.
0001/Happy/0001_000749.wav|递给我一些彩球和纸花。
0018/Happy/0018_000772.wav|How are you, dear child?
0011/Happy/0011_000723.wav|I thought you meant how old are you?
0014/Happy/0014_000710.wav|A nauseous draught.
0020/Happy/0020_000990.wav|There goes the shawl again!
0020/Happy/0020_000995.wav|I know how to obey orders.
0013/Happy/0013_001012.wav|Father has yellow eyes.
0005/Happy/0005_001001.wav|播放歌单收藏，脑筋可动得真快。
0020/Happy/0020_000706.wav|Andy what's the gyre and to gimble.
0016/Happy/0016_000856.wav|The eye could not catch them.
0020/Happy/0020_000729.wav|Rat came and replied on the leaves.
0009/Happy/0009_000882.wav|大概足够支持我生活三个月的。
0002/Happy/0002_000912.wav|我还会陪你一路走下去。
0002/Happy/0002_000951.wav|没看过小说，只有人类才需要。
0006/Happy/0006_000770.wav|心动不如行动，我不太擅长卖萌。
0003/Happy/0003_001048.wav|我喜欢你的黑衣服，你的尖牙真酷。
0006/Happy/0006_000789.wav|是个冰淇淋，桃花确实很漂亮。
0008/Happy/0008_000944.wav|我的直系亲属人数不多。
0002/Happy/0002_000789.wav|是个冰淇淋，桃花确实很漂亮。
0012/Happy/0012_000827.wav|Cos I know I had some honey.
0013/Happy/0013_000721.wav|As rich-as Peter's son in law!
0005/Happy/0005_000883.wav|你绝对猜不到她准备要孩子了。
0019/Happy/0019_000877.wav|Tom fell with a cloven head.
0019/Happy/0019_000960.wav|As soon as she went in, there was disorder.
0009/Happy/0009_000933.wav|拜托，别跟我提到笔记本电脑。
0018/Happy/0018_000857.wav|Blackbird, and Jay.
0016/Happy/0016_000878.wav|And vowed he'd change the pigtail's place.
0004/Happy/0004_000932.wav|我最近正在努力练习棋艺。
0001/Happy/0001_000956.wav|陪你度过这漫长的黑夜。
0014/Happy/0014_000882.wav|Age forty five if a day a lie.
0006/Happy/0006_001025.wav|尽管提意见，我会改正的。
0015/Happy/0015_000907.wav|What am I, I'm a racer, son of god.
0013/Happy/0013_000761.wav|Midyear is day, shire year.
0018/Happy/0018_000821.wav|Finn and the fairy shoemaker.
0003/Happy/0003_000742.wav|我会暖被窝了，逗你的。
0010/Happy/0010_001022.wav|等待你的指令，随时可为你效劳。
0020/Happy/0020_000997.wav|How Tom and Jerry went to visit mister Sam.
0015/Happy/0015_000847.wav|And there you'll find a snap dragon fly.
0005/Happy/0005_001002.wav|我希望你能和我一起想派对点子。
0013/Happy/0013_000836.wav|She has eaten the tapioca all-of it.
0013/Happy/0013_000899.wav|Captain Tom receives an angry letter.
0018/Happy/0018_001012.wav|Father has yellow eyes.
0015/Happy/0015_001018.wav|The name of the song is called haddocks.
0018/Happy/0018_000862.wav|I lent George three pounds.
0010/Happy/0010_001012.wav|如果她拒绝我，我会死的。
0016/Happy/0016_000844.wav|We all see panda on TV or in the zoo.
0014/Happy/0014_000776.wav|The hag looked in the stove.
0007/Happy/0007_000819.wav|不过我想星期五走，
0016/Happy/0016_000790.wav|And they did push so!
0010/Happy/0010_001042.wav|我缺钱用，所以上星期把它当了。
0005/Happy/0005_000862.wav|原来你也在玩这个
0006/Happy/0006_000906.wav|是的，我知道，患难见真情。
0019/Happy/0019_000766.wav|Shall we let barbara in?
0011/Happy/0011_000824.wav|You know, answers to the name of Tom's son.
0004/Happy/0004_000964.wav|听起来很厉害的样子！
0018/Happy/0018_000944.wav|Off for the prison ship.
0012/Happy/0012_000757.wav|Hannibal come to see you.
0005/Happy/0005_000766.wav|我们可以去钓鱼、聊天还有野营。
0004/Happy/0004_000793.wav|别不好意思。再多吃些鸡肉。
0010/Happy/0010_000955.wav|最初我的工作是当一名佣人。
0012/Happy/0012_001016.wav|A thief in the night.
0006/Happy/0006_000979.wav|我想说我也这样认为的。
0005/Happy/0005_000984.wav|有充足的时间购物和观光。
0006/Happy/0006_001040.wav|每天晚上跟你互道晚安真幸福。
0019/Happy/0019_000988.wav|She has felt shy of it.
0002/Happy/0002_000814.wav|我也是，我还有点儿口渴。
0004/Happy/0004_000975.wav|然后再找一个音乐播放器，
0011/Happy/0011_000999.wav|His hope will cheat him.
0020/Happy/0020_000752.wav|From August eighteenth, of their divorce.
0003/Happy/0003_000705.wav|我们乘船漂游了三峡，真是刺激。
0002/Happy/0002_000939.wav|食物也很美味，更不用提价钱了。
0014/Happy/0014_001025.wav|She has no place for hot peper .
0018/Happy/0018_000831.wav|It must come sometimes to jam a day.
0001/Happy/0001_000811.wav|每天早晨都是我妈妈帮他系的。
0011/Happy/0011_000883.wav|Fresh pain seized Paul's body.
0005/Happy/0005_001035.wav|他们将于今年夏天结婚。
0015/Happy/0015_001003.wav|I am loath to see him go.
0017/Happy/0017_000883.wav|Fresh pain seized Paul's body.
0012/Happy/0012_000919.wav|But the tune isn't his own invention.
0019/Happy/0019_000949.wav|You may imagine how I gape.
0004/Happy/0004_000925.wav|差不多，我们俩都很热情随和。
0001/Happy/0001_000930.wav|那不打扰你了，我不敢约出去。
0001/Happy/0001_000945.wav|贾尼斯突然兴奋地大叫起来。
0014/Happy/0014_000758.wav|The octopus has eight legs.
0006/Happy/0006_000738.wav|当然是了，我现在快饿死了。
0007/Happy/0007_000998.wav|祝你春节快乐，全家幸福安康。
0014/Happy/0014_001003.wav|I am loath to see him go.
0004/Happy/0004_000884.wav|二零一六年十一月五号是星期六。
0014/Happy/0014_000736.wav|How I hate this foul pool!
0016/Happy/0016_000881.wav|First, issue a reward.
0005/Happy/0005_000971.wav|很大，令人兴奋但是嘈杂。
0009/Happy/0009_000870.wav|这样你就有时间挥拍打球了。
