audio_file|text
0015/Angry/0015_000415.wav|Tom could hardly speak for laughing.
0002/Angry/0002_000451.wav|很快，车就可自动开了。
0018/Angry/0018_000605.wav|This was the twenty fifth of November, seventeen eighty three.
0014/Angry/0014_000401.wav|Said the American to Chinese.
0008/Angry/0008_000404.wav|我是基于人工智能系统被创造的。
0005/Angry/0005_000608.wav|这句话的意义我不太明白。
0019/Angry/0019_000600.wav|Her kind and firm glance.
0020/Angry/0020_000429.wav|All my gum tips gone as well.
0012/Angry/0012_000616.wav|He may join with that power.
0008/Angry/0008_000698.wav|我喜欢你的黑衣服，你的尖牙真酷。
0012/Angry/0012_000557.wav|What am I, I'm a racer, son of god.
0019/Angry/0019_000606.wav|I must have two to fetch and carry.
0004/Angry/0004_000528.wav|你转一个，我想学习下。
0006/Angry/0006_000593.wav|那样的话你应该穿讲究一点。
0018/Angry/0018_000565.wav|He likes dragons very much.
0020/Angry/0020_000526.wav|She just smiled calmly, mother knows that is the best smile.
0012/Angry/0012_000411.wav|Midyear is day, shire year.
0014/Angry/0014_000587.wav|What would they do at the end of the year?
0012/Angry/0012_000390.wav|In which fox loses a tail and its elder sister finds one.
0018/Angry/0018_000386.wav|How I hate this foul pool!
0019/Angry/0019_000390.wav|In which fox loses a tail and its elder sister finds one.
0015/Angry/0015_000673.wav|Why did I wake up!
0017/Angry/0017_000528.wav|And vowed he'd change the pigtail's place.
0001/Angry/0001_000457.wav|我的表两点四十二。可是它有点快。
0005/Angry/0005_000363.wav|周末的我，只忙着陪你。
0010/Angry/0010_000538.wav|以后我要经常来这儿爬山。
0011/Angry/0011_000582.wav|Will call her Lili, for short.
0016/Angry/0016_000665.wav|It's to say how do you do with Tom's answer.
0019/Angry/0019_000546.wav|Clear are your eyes and bright your breath!
0019/Angry/0019_000492.wav|Wake now my merry tads!
0009/Angry/0009_000437.wav|是没什么但是挺别扭的。
0007/Angry/0007_000485.wav|我要学习一下相关知识。
0011/Angry/0011_000388.wav|Hold up my chin, slow and solid.
0008/Angry/0008_000394.wav|比方说，“华尔街日报”就很好。
0002/Angry/0002_000646.wav|赌博往往是个祸根，
0002/Angry/0002_000370.wav|前几天我碰见了一件有趣的事儿。
0001/Angry/0001_000450.wav|就经常去我们宿舍附近的酒吧。
0018/Angry/0018_000417.wav|I suppose no, it doesn't!
0017/Angry/0017_000559.wav|A raging fire was in his eyes.
0001/Angry/0001_000451.wav|很快，车就可自动开了。
0006/Angry/0006_000589.wav|食物也很美味，更不用提价钱了。
0010/Angry/0010_000440.wav|还不太糟糕，但是得躺在床上。
0013/Angry/0013_000456.wav|I guess it's a choice feast.
0015/Angry/0015_000362.wav|Her shoes were like fishes.
0008/Angry/0008_000472.wav|汤姆是个好人，但却赌博成瘾，
0019/Angry/0019_000570.wav|Her paw went into your eye?
0007/Angry/0007_000493.wav|女孩的心思你别猜，但是我不用猜。
0012/Angry/0012_000484.wav|Rare rabbit had a little apron.
0010/Angry/0010_000663.wav|旅行结束后我将休息一段时间。
0015/Angry/0015_000653.wav|I am loath to see him go.
0011/Angry/0011_000532.wav|Age forty five if a day a lie.
0014/Angry/0014_000414.wav|And we are so thirsty!
0004/Angry/0004_000387.wav|我和我的妻子盼望着和您见面。
0012/Angry/0012_000417.wav|I suppose no, it doesn't!
0002/Angry/0002_000404.wav|我是基于人工智能系统被创造的。
0005/Angry/0005_000632.wav|有些人划船，有的人在进行花草活动
0015/Angry/0015_000548.wav|I'd shoot myself. a pause.
0019/Angry/0019_000693.wav|And what does it mean?
0004/Angry/0004_000501.wav|我也最喜欢你，不要开枪。我投降
0015/Angry/0015_000534.wav|We have been fine, haven't we?
0011/Angry/0011_000685.wav|But things haven't change yet.
0012/Angry/0012_000688.wav|Paul's teeth ached because of lemon.
0001/Angry/0001_000483.wav|是不是依然觉得我很可爱。
0015/Angry/0015_000672.wav|A special pot too.
0012/Angry/0012_000497.wav|And there you'll find a snap dragon fly.
0003/Angry/0003_000488.wav|我总是控制不了它。
0008/Angry/0008_000619.wav|是很棒的一款手机，性价比超级高。
0011/Angry/0011_000539.wav|When such wanderers meet.
0009/Angry/0009_000406.wav|我参加了一个有关全球变暖的集会，
0002/Angry/0002_000536.wav|软妹子生气会说：讨厌，不理你啦。
0011/Angry/0011_000421.wav|She was born on april nineteen forty three.
0018/Angry/0018_000620.wav|Chew leaves quickly, said rabbit.
0009/Angry/0009_000470.wav|你还真是考虑周到。
0006/Angry/0006_000431.wav|这个镇上所有的人都喜欢扯闲话。
0015/Angry/0015_000358.wav|That was his chief thought.
0020/Angry/0020_000363.wav|I have bunburyed all over goat on two separate occasions.
0003/Angry/0003_000555.wav|还要叫她起床，怎么会不早起。
0012/Angry/0012_000586.wav|How rash you are!
0001/Angry/0001_000606.wav|陪你度过这漫长的黑夜。
0006/Angry/0006_000569.wav|大部分都是用诱饵钓到的。
0017/Angry/0017_000494.wav|We all see panda on TV or in the zoo.
0003/Angry/0003_000597.wav|没有为什么就是要等我。
0003/Angry/0003_000529.wav|她和维克分手了，所以她申请转调。
0005/Angry/0005_000512.wav|原来你也在玩这个
0014/Angry/0014_000473.wav|I am from towel land.
0014/Angry/0014_000396.wav|They'd never know I'd regular ran away.
0008/Angry/0008_000453.wav|感觉好温暖呀，好的，一会儿见。
0011/Angry/0011_000465.wav|He might call it, for example.
0008/Angry/0008_000696.wav|好好休息一下，这个小木棍叫梯。
0010/Angry/0010_000682.wav|我想要那种新款的美国兵款式。
0017/Angry/0017_000665.wav|It's to say how do you do with Tom's answer.
0010/Angry/0010_000501.wav|我也最喜欢你，不要开枪。我投降
0016/Angry/0016_000617.wav|Chapter eleven on the doorstep.
0019/Angry/0019_000478.wav|Put that rude grasshopper in jail!
0006/Angry/0006_000660.wav|这局我让你开，今天我不想错过。
0016/Angry/0016_000522.wav|I shall say good bye.
0013/Angry/0013_000362.wav|Her shoes were like fishes.
0006/Angry/0006_000531.wav|时间对珍尼来说是没有用的。
0003/Angry/0003_000572.wav|我的老朋友汉森就住在伦敦。
0012/Angry/0012_000664.wav|Bob goes to a new school.
0018/Angry/0018_000402.wav|From August eighteenth, of their divorce.
0009/Angry/0009_000538.wav|以后我要经常来这儿爬山。
0008/Angry/0008_000535.wav|今天真凉快，我希望主队输掉。
0010/Angry/0010_000589.wav|食物也很美味，更不用提价钱了。
0019/Angry/0019_000360.wav|A nauseous draught.
0018/Angry/0018_000609.wav|The song is called Ways and Means.
0018/Angry/0018_000683.wav|You gain for nothing girl!
0019/Angry/0019_000569.wav|But the tune isn't his own invention.
0013/Angry/0013_000431.wav|I never had a whooping cough why.
0004/Angry/0004_000397.wav|这是台湾地区最大的动物园。
0003/Angry/0003_000462.wav|那棒极了，其实心情挺不错。
0019/Angry/0019_000514.wav|His large mouth curled into a sneer.
0018/Angry/0018_000681.wav|She'll be feverish after so much thinking.
0009/Angry/0009_000688.wav|年轻人当然要承担责任，
0014/Angry/0014_000605.wav|This was the twenty fifth of november, seventeen eighty three.
0017/Angry/0017_000517.wav|I toy with my liqueur.
0006/Angry/0006_000669.wav|家里有全自动洗衣机。
0016/Angry/0016_000377.wav|Monster made a deep bow.
0004/Angry/0004_000463.wav|玛丽，你看来很喜欢挖苦我。
0016/Angry/0016_000434.wav|By hook or by crook.
0015/Angry/0015_000688.wav|Paul's teeth ached because of lemon.
0007/Angry/0007_000674.wav|我喜欢吃中餐。
0006/Angry/0006_000574.wav|这个对我来说有点难！
0012/Angry/0012_000386.wav|How I hate this foul pool!
0005/Angry/0005_000383.wav|我是青蛙，不用冬眠的。
0002/Angry/0002_000577.wav|我真受不了城里那么大的噪音。
0018/Angry/0018_000396.wav|They'd never know I'd regular ran away.
0011/Angry/0011_000529.wav|Daisy creams with pink edges.
0007/Angry/0007_000455.wav|我们俩合不来，还经常吵架。
0020/Angry/0020_000644.wav|Now I understand.
0006/Angry/0006_000532.wav|大概足够支持我生活三个月的。
0007/Angry/0007_000363.wav|周末的我，只忙着陪你。
0017/Angry/0017_000574.wav|Do you know the lid opens?
0010/Angry/0010_000639.wav|不会，不过我很喜欢单板滑雪。
0018/Angry/0018_000641.wav|The end of February fourteenth.
0015/Angry/0015_000596.wav|We can not do it sir.
0009/Angry/0009_000452.wav|我昨天遇到马克，他看起来很忧郁。
0017/Angry/0017_000594.wav|Off for the prison ship.
0017/Angry/0017_000467.wav|They were children of mine.
0016/Angry/0016_000477.wav|Cos I know I had some honey.
0013/Angry/0013_000373.wav|I thought you meant how old are you?
0017/Angry/0017_000501.wav|All the way to China is home.
0015/Angry/0015_000564.wav|But what about this thing, sticky!
0009/Angry/0009_000475.wav|如果你想要纹身，你去纹好了。
0006/Angry/0006_000392.wav|我会暖被窝了，逗你的。
0014/Angry/0014_000552.wav|that sounds good.
0001/Angry/0001_000613.wav|也许反倒是件好事
0002/Angry/0002_000661.wav|我们休息一下喝杯咖啡。
0012/Angry/0012_000365.wav|Poor Tom now is dead!
0010/Angry/0010_000362.wav|你每次谈恋爱都像现在这样。
0005/Angry/0005_000678.wav|我们下午可以在湖里划船。
0010/Angry/0010_000516.wav|我想那些应该是草莓的种子。
0019/Angry/0019_000610.wav|As soon as she went in, there was disorder.
0016/Angry/0016_000362.wav|Her shoes were like fishes.
0013/Angry/0013_000557.wav|What am I, I'm a racer, son of god.
0001/Angry/0001_000557.wav|我是萌萌哒，你是呆呆哒。
0013/Angry/0013_000426.wav|The hag looked in the stove.
0014/Angry/0014_000459.wav|If they mother knew it.
0020/Angry/0020_000606.wav|I must have two to fetch and carry.
0005/Angry/0005_000442.wav|不会这么凑巧吧！我也是十六。
0007/Angry/0007_000615.wav|我必须再次感谢您的慷慨相助。
0014/Angry/0014_000506.wav|The eye could not catch them.
0015/Angry/0015_000478.wav|Put that rude grasshopper in jail!
0005/Angry/0005_000592.wav|为了不让鱼吃掉诗人的身体。
0015/Angry/0015_000491.wav|Can I lodge here tonight?
0019/Angry/0019_000364.wav|Annie please please don't hurt me!
0008/Angry/0008_000522.wav|我是个学生，服务器响应超时。
0009/Angry/0009_000494.wav|节食减肥很痛苦。
0019/Angry/0019_000467.wav|They were children of mine.
0009/Angry/0009_000627.wav|是的，所以我永不喝它的。
0009/Angry/0009_000606.wav|陪你度过这漫长的黑夜。
0002/Angry/0002_000396.wav|我们可以轮流开车。
0006/Angry/0006_000628.wav|我真兴奋，我终于有自己的庭院了。
0002/Angry/0002_000407.wav|跳舞好难呀，我还正在练基本功。
0004/Angry/0004_000668.wav|下午好，蒂娜，我想我问错人了。
0017/Angry/0017_000549.wav|Captain Tom receives an angry letter.
0005/Angry/0005_000470.wav|你还真是考虑周到。
0001/Angry/0001_000610.wav|我很伤心，我准备去网吧。
0009/Angry/0009_000368.wav|我们意见不和，咱们去那儿玩吧。
0001/Angry/0001_000647.wav|三个，两个儿子一个女儿。
0014/Angry/0014_000467.wav|They were children of mine.
0017/Angry/0017_000518.wav|I said you looked like an egg, sir.
0018/Angry/0018_000580.wav|Your own wife is not at home.
0008/Angry/0008_000645.wav|文学和经济，我喜欢很多著作。
0009/Angry/0009_000636.wav|门儿都没有，现在还不会。
0016/Angry/0016_000495.wav|Reed by the living pool!
0009/Angry/0009_000376.wav|是的，他很狡猾，经常陷害他人。
0011/Angry/0011_000603.wav|I have a soothsayer.
0013/Angry/0013_000550.wav|That cloth does not look worth much!
0007/Angry/0007_000546.wav|我饿啦，我想去吃点东西。
0005/Angry/0005_000472.wav|汤姆是个好人，但却赌博成瘾，
0013/Angry/0013_000676.wav|They are made of wood.
0001/Angry/0001_000532.wav|大概足够支持我生活三个月的。
0017/Angry/0017_000392.wav|She may mind ye of her.
0019/Angry/0019_000555.wav|Fear neither root nor sprout!
0005/Angry/0005_000543.wav|带女友出去好好吃上一顿。
0007/Angry/0007_000560.wav|也不算，她有的歌我都挺喜欢的，
0018/Angry/0018_000699.wav|What do you think of this question?
0015/Angry/0015_000480.wav|And would spoil my joke.
0003/Angry/0003_000420.wav|心动不如行动，我不太擅长卖萌。
0019/Angry/0019_000686.wav|Over them swooped the eagles.
0007/Angry/0007_000437.wav|是没什么但是挺别扭的。
0002/Angry/0002_000504.wav|我还不会说其他外语，只会普通话。
0011/Angry/0011_000356.wav|Andy what's the gyre and to the gimble.
0006/Angry/0006_000494.wav|节食减肥很痛苦。
0011/Angry/0011_000413.wav|Asteroid three hundred and twenty five.
0002/Angry/0002_000698.wav|我喜欢你的黑衣服，你的尖牙真酷。
0004/Angry/0004_000561.wav|我对养花已经厌倦了。
0010/Angry/0010_000684.wav|我曾经养过，我太高兴了。
0015/Angry/0015_000594.wav|Off for the prison ship.
0003/Angry/0003_000526.wav|带上你的家人，但是他也有丑闻。
0015/Angry/0015_000487.wav|Let the glass globe be.
0002/Angry/0002_000668.wav|下午好，蒂娜，我想我问错人了。
0018/Angry/0018_000361.wav|Chapter ten a warm welcome.
0013/Angry/0013_000382.wav|Who is been repeating all that hard stuff to you?
0013/Angry/0013_000408.wav|The octopus has eight legs.
0002/Angry/0002_000386.wav|我必须一直通电才能工作。
0013/Angry/0013_000434.wav|By hook or by crook.
0020/Angry/0020_000695.wav|A whirring noise was heard.
0017/Angry/0017_000435.wav|Suppose I take grandmother a fresh vegetable.
0014/Angry/0014_000436.wav|And tick a tack too.
0008/Angry/0008_000695.wav|别总是闲着，找点事情干。
0008/Angry/0008_000379.wav|很可爱啊，就像你一样。
0016/Angry/0016_000364.wav|Annie please please don't hurt me!
0006/Angry/0006_000470.wav|你还真是考虑周到。
0014/Angry/0014_000578.wav|It says no way! shouted Daisy.
0001/Angry/0001_000365.wav|我特别喜欢网球和登山。
0009/Angry/0009_000517.wav|太妙了，我想换一些日元。
0011/Angry/0011_000441.wav|We expected Tom would jump for joy.
0011/Angry/0011_000439.wav|Let go of my top knot.
0016/Angry/0016_000470.wav|Our King George is laborers.
0012/Angry/0012_000684.wav|Another one, ten thousand dollars.
0013/Angry/0013_000469.wav|The owl flew into a bush.
0018/Angry/0018_000435.wav|Suppose I take grandmother a fresh vegetable.
0015/Angry/0015_000659.wav|He owed mister Lawson, I can't tell you how.
0019/Angry/0019_000474.wav|You know, answers to the name of Tom's son.
0014/Angry/0014_000391.wav|I chose the right way.
0008/Angry/0008_000475.wav|如果你想要纹身，你去纹好了。
0018/Angry/0018_000371.wav|As rich as Peter's son in law!
0011/Angry/0011_000508.wav|it looks much better.
0020/Angry/0020_000686.wav|Over them swooped the eagles.
0010/Angry/0010_000571.wav|我非常支持人们走进太空。
0003/Angry/0003_000543.wav|带女友出去好好吃上一顿。
0005/Angry/0005_000596.wav|领带对男人来说真必不可少。
0006/Angry/0006_000577.wav|我真受不了城里那么大的噪音。
0018/Angry/0018_000666.wav|A thief in the night.
0003/Angry/0003_000531.wav|时间对珍尼来说没有用的。
0020/Angry/0020_000693.wav|And what does it mean?
0015/Angry/0015_000684.wav|Another one, ten thousand dollars.
0001/Angry/0001_000686.wav|谢谢你的夸奖，鲍伯上年纪了。
0007/Angry/0007_000406.wav|我参加了一个有关全球变暖的集会，
0011/Angry/0011_000429.wav|All my gum tips gone as well.
0019/Angry/0019_000604.wav|She laughed.
0019/Angry/0019_000598.wav|In which piglet meets a elephant.
0004/Angry/0004_000511.wav|他讲的笑话让我笑个不停。
0004/Angry/0004_000696.wav|好好休息一下，这个小木棍叫梯。
0003/Angry/0003_000612.wav|他好像是被他女友给甩了。
0002/Angry/0002_000447.wav|你女儿和她妈妈长得很像。
0011/Angry/0011_000519.wav|Sam waved his arm vaguely.
0001/Angry/0001_000591.wav|请勿进入竹林。不让进。
0018/Angry/0018_000389.wav|Our thanks to God's oath.
0011/Angry/0011_000608.wav|Mum shuts one's mouth up, doesn't it.
0014/Angry/0014_000564.wav|But what about this thing, sticky!
0020/Angry/0020_000418.wav|I do not eat bread.
0020/Angry/0020_000572.wav|Ask god to help you.
0013/Angry/0013_000418.wav|I do not eat bread.
0005/Angry/0005_000645.wav|文学和经济，我喜欢很多著作。
0020/Angry/0020_000652.wav|Five hundred and one million right?
0016/Angry/0016_000657.wav|I owe them five hundred dollars.
0020/Angry/0020_000375.wav|She is now choosing skirt to wear.
0009/Angry/0009_000644.wav|我是银灰色的，我都被你说饿了。
0002/Angry/0002_000525.wav|她此刻失业了，你最好不要惹她。
0002/Angry/0002_000368.wav|我们意见不和，咱们去那儿玩吧。
0006/Angry/0006_000583.wav|拜托，别跟我提到笔记本电脑。
0003/Angry/0003_000684.wav|我曾经养过，我太高兴了。
0006/Angry/0006_000557.wav|我是萌萌哒，你是呆呆哒。
0008/Angry/0008_000551.wav|也就是一大堆照片。
0002/Angry/0002_000382.wav|我遇到了一位漂亮的女孩。
0012/Angry/0012_000501.wav|All the way to China is home.
0013/Angry/0013_000384.wav|A divine wrath made her blue eyes awful.
0005/Angry/0005_000631.wav|晚安，么么哒，满天都是小星星。
0019/Angry/0019_000457.wav|Tom and Michael woke up next morning.
0019/Angry/0019_000433.wav|Be off now as quick as you may!
0009/Angry/0009_000678.wav|我们下午可以在湖里划船。
0018/Angry/0018_000697.wav|What are you waiting for? man.
0016/Angry/0016_000398.wav|You are not a runaway,who are you?
0004/Angry/0004_000362.wav|你每次谈恋爱都像现在这样。
0001/Angry/0001_000445.wav|我倒是有一个爱好――收藏古董。
0014/Angry/0014_000514.wav|His large mouth curled into a sneer.
0006/Angry/0006_000561.wav|我对养花已经厌倦了。
0015/Angry/0015_000473.wav|I am from towel land.
0013/Angry/0013_000631.wav|He could not help doing so.
0018/Angry/0018_000419.wav|Not much use is it, Sam?
0003/Angry/0003_000376.wav|是的，他很狡猾，经常陷害他人。
0010/Angry/0010_000566.wav|碰到喜欢的女孩子要主动。
0020/Angry/0020_000516.wav|They ate beef at the butcher shop.
0015/Angry/0015_000409.wav|Zero four three a silver shilling is journey.
0005/Angry/0005_000670.wav|谢谢你来这里，告诉我详细一些。
0013/Angry/0013_000691.wav|Enough,you a foolish chatter.
0013/Angry/0013_000454.wav|Here am i whom you seek.
0018/Angry/0018_000674.wav|And she caught at the brooch.
0015/Angry/0015_000600.wav|Her kind and firm glance.
0018/Angry/0018_000416.wav|Shall we let Barbara in?
0010/Angry/0010_000527.wav|你在我的心里折腾好久了。
0016/Angry/0016_000680.wav|She keeps saying I'm hers.
0014/Angry/0014_000688.wav|Paul's teeth ached because of lemon.
0007/Angry/0007_000468.wav|你的同学把你给捉弄了吧。
0016/Angry/0016_000464.wav|A half pounds of flour and two ounces suet.
0010/Angry/0010_000619.wav|是很棒的一款手机，性价比超级高。
0005/Angry/0005_000434.wav|他好像跟他的秘书有过一腿。
0006/Angry/0006_000455.wav|我们俩合不来，还经常吵架。
0019/Angry/0019_000520.wav|But if you hadn't done them.
0011/Angry/0011_000382.wav|Who is been repeating all that hard stuff to you?
0004/Angry/0004_000452.wav|我昨天遇到马克，他看起来很忧郁。
0018/Angry/0018_000568.wav|I'll send for Tom to my boudoir.
0012/Angry/0012_000532.wav|Age forty five if a day a lie.
0005/Angry/0005_000433.wav|你身上的每一点都吸引着我。
0004/Angry/0004_000372.wav|我和我朋友刚从巴厘岛回来。
0010/Angry/0010_000428.wav|它们的设计外形小巧，可单手操作。
0012/Angry/0012_000592.wav|Give me your hand or I will cry harder than before.
0006/Angry/0006_000441.wav|如果有我能帮忙的请告诉我。
0005/Angry/0005_000382.wav|我遇到了一位漂亮的女孩。
0006/Angry/0006_000700.wav|是很难听的脏话，主人可别学了。
0019/Angry/0019_000423.wav|how suspicious this fox.
0002/Angry/0002_000480.wav|我的希望是工作到倒下的那一天。
0004/Angry/0004_000651.wav|播放歌单收藏，脑筋可动得真快。
0011/Angry/0011_000699.wav|What do you think of this question?
0020/Angry/0020_000391.wav|I chose the right way.
0003/Angry/0003_000411.wav|下个月我姐姐要结婚了。
0002/Angry/0002_000692.wav|我缺钱用，所以上星期把它当了。
0014/Angry/0014_000398.wav|You are not a runaway,who are you?
0018/Angry/0018_000508.wav|it looks much better.
0001/Angry/0001_000660.wav|这局我让你开，今天我不想错过。
0011/Angry/0011_000555.wav|Fear neither root nor sprout!
0005/Angry/0005_000607.wav|这是我在旅游第四天拍的。
0015/Angry/0015_000510.wav|Kitty, can you play chess?
0017/Angry/0017_000418.wav|I do not eat bread.
0012/Angry/0012_000452.wav|This is Jack, the relatives of Tom.
0019/Angry/0019_000357.wav|I'm as bad as I can be.
0004/Angry/0004_000612.wav|他好像是被他女友给甩了。
0001/Angry/0001_000428.wav|它们的设计外形小巧，可单手操作。
0001/Angry/0001_000687.wav|你看起来很高兴，眼睛闪闪发亮。
0014/Angry/0014_000375.wav|She is now choosing skirt to wear.
0006/Angry/0006_000478.wav|这些颜色也不太适合你。
0007/Angry/0007_000444.wav|很神奇的样子，我搞不懂为什么。
0014/Angry/0014_000439.wav|Let go of my top knot.
0004/Angry/0004_000412.wav|我是顺路过来跟你告别的。
0014/Angry/0014_000627.wav|The end part is fish mouth.
